filename,n_slices,xy_spacing,z_spacing,aniso_ratio,coverage_mm,fov_mm,air_ratio,bone_ratio,soft_ratio,p5_global,p95_global,mean_global,std_global,skew_global,kurt_global,metal_flag,mean_panc,std_panc,panc_ratio,contrast_snr,panc_centroid_z,panc_bbox_aspect,canc_ratio,mean_canc,std_canc
pancreas_041.nii,137,0.7988280057907104,1.5,1.8777485408347743,205.5,408.99993896484375,0.5919539180115192,0.015815428573719776,0.37675520625427694,-1024.0,122.0,-564.7562866210938,488.8696594238281,0.4343222677707672,-1.5694125890731812,1.0,41.4955940246582,108.52745056152344,0.0040041234371435905,1.2401094396411483,0.46275579123600963,0.3218390804597701,0.014686656838474591,63.9019889831543,43.19511032104492
pancreas_042.nii,51,0.8417969942092896,5.0,5.93966727694161,255.0,431.00006103515625,0.5985410353716683,0.02307592653760723,0.3604113260904948,-1024.0,140.0,-582.3587646484375,482.0184020996094,0.46843504905700684,-1.5592858791351318,1.0,102.67552185058594,49.66741180419922,0.003039864932789522,1.4211786979375156,0.49646473102993977,0.07352941176470588,0.18126568574381183,37.483642578125,25.562253952026367
pancreas_043.nii,39,0.7460939884185791,5.0,6.701559556911093,195.0,382.0001220703125,0.5830227778508112,0.02495741232847556,0.3755529354780148,-1024.0,154.0,-541.6416015625,513.3719482421875,0.4149521589279175,-1.5976699590682983,0.0,92.5941390991211,39.8613395690918,0.004223554562299679,1.2354312338214941,0.3885001266164087,0.10869565217391304,0.060026400500220005,36.328704833984375,27.210102081298828
pancreas_045.nii,41,0.8164060115814209,5.0,6.124396200756228,205.0,417.9998779296875,0.7033084776343369,0.011314578172637195,0.26848071958960557,-1024.0,120.0,-681.9036254882812,448.9375915527344,0.9224122166633606,-0.9489319324493408,0.0,75.31532287597656,47.96125793457031,0.001990248517292302,1.6866908918421912,0.46661633399345065,0.0896551724137931,0.13663986537023187,24.031475067138672,21.950237274169922
pancreas_046.nii,103,0.78125,2.5,3.1999959040052426,257.5,400.0,0.5669670104980469,0.01612976222362333,0.40255941002114304,-1024.0,131.0,-537.5118408203125,499.1240539550781,0.34301304817199707,-1.6071420907974243,0.0,85.1474380493164,52.81084442138672,0.0018447579689396239,1.2475040477174941,0.43372679841574063,0.2463768115942029,0.10885145851317982,84.87956237792969,30.851116180419922
pancreas_048.nii,121,0.9707030057907104,2.5,2.5754503794012518,302.5,496.99993896484375,0.5340338462640432,0.01534879700211454,0.43599480242768596,-1024.0,106.0,-529.173095703125,484.91278076171875,0.19799701869487762,-1.732479453086853,0.0,57.1289176940918,52.68465042114258,0.001405920864136751,1.2090875626481623,0.48800786105941346,0.1625,0.13442909677998027,43.046871185302734,33.658138275146484
pancreas_049.nii,87,0.8066409826278687,2.5,3.099268391480852,217.5,413.00018310546875,0.5477980251969963,0.010698208863707795,0.4259802281171426,-1024.0,125.0,-533.0542602539062,488.9992980957031,0.23090557754039764,-1.7593281269073486,0.0,58.11398696899414,47.39344024658203,0.004883031735475036,1.20893475372283,0.5041828329699408,0.19487179487179487,0.042598279546719825,35.94139862060547,32.62626266479492
pancreas_050.nii,85,0.7226560115814209,2.5,3.4594558136634475,212.5,369.9998779296875,0.5853959925034466,0.032168309828814336,0.36709859511431525,-1024.0,167.0,-566.001220703125,494.9415283203125,0.4174756109714508,-1.5547147989273071,1.0,64.5290756225586,72.0654525756836,0.0012000140021829044,1.2739490605922095,0.48262792488390477,0.12698412698412698,0.11944652206432312,23.20475959777832,29.31830406188965
pancreas_051.nii,99,0.8203120231628418,2.5,3.0476171039694933,247.5,419.999755859375,0.5869592994150489,0.019869139700224907,0.3782901571254538,-1024.0,135.0,-574.581298828125,491.7606201171875,0.4186456501483917,-1.6265335083007812,1.0,98.17671203613281,55.60698699951172,0.0018564860026041667,1.3680599502576647,0.5742220822450281,0.20588235294117646,0.024615512338888774,69.81703186035156,40.292869567871094
pancreas_052.nii,89,0.6445310115814209,2.5,3.8787832955977017,222.5,329.9998779296875,0.5352300579628247,0.03459707538733322,0.4152926755755135,-1024.0,174.0,-501.37237548828125,515.14111328125,0.2128121703863144,-1.7272099256515503,0.0,98.21839141845703,52.522064208984375,0.0038815187604239816,1.1639349884610095,0.4636974464853844,0.1015625,0.03153710247349823,41.39250564575195,38.23308181762695
pancreas_055.nii,96,0.8203120231628418,2.5,3.0476171039694933,240.0,419.999755859375,0.5323104461034139,0.013297041257222494,0.44177643458048504,-1024.0,109.0,-527.1052856445312,487.7010498046875,0.19035027921199799,-1.7521520853042603,1.0,-2.518289804458618,58.518341064453125,0.002233425776163737,1.07563228534063,0.4503322552101172,0.23376623376623376,0.02268400733004786,27.109020233154297,26.697784423828125
pancreas_056.nii,84,0.765625,2.5,3.2653018575649204,210.0,392.0,0.5425614856538319,0.014965420677548363,0.43134212493896484,-1024.0,112.0,-532.4432373046875,496.6690979003906,0.23269473016262054,-1.7231132984161377,1.0,24.81788444519043,50.301788330078125,0.001709393092564174,1.1219967640097523,0.4899599668919203,0.17834394904458598,0.06293501939323097,6.350358963012695,25.356531143188477
pancreas_058.nii,91,0.9511719942092896,5.0,5.256667325964718,455.0,487.00006103515625,0.6874718299278846,0.02918214064378005,0.27010655665135647,-1024.0,101.0,-670.9412841796875,469.97052001953125,0.9084950089454651,-0.8334107398986816,1.0,65.44769287109375,74.17867279052734,0.001126048329112294,1.5668833344127515,0.7347828176173802,0.07894736842105263,0.09347429549938577,78.38231658935547,16.26773452758789
pancreas_061.nii,93,0.8789060115814209,2.5,2.8444419797058393,232.5,449.9998779296875,0.5269688431934644,0.016430516396799395,0.4411403286841608,-1024.0,143.0,-514.875732421875,489.030029296875,0.1629890352487564,-1.7500985860824585,1.0,56.804962158203125,65.76046752929688,0.0032873256232148857,1.1690093842151748,0.44765827375546363,0.17708333333333334,0.050159712517468556,23.04751205444336,37.352962493896484
pancreas_064.nii,93,0.8945310115814209,2.5,2.7947574459412716,232.5,457.9998779296875,0.6307926793252269,0.01260622086063508,0.3432717682212912,-1024.0,118.0,-616.0265502929688,478.5423278808594,0.5750271677970886,-1.4973881244659424,1.0,39.02863311767578,123.49344635009766,0.0025154441915532593,1.368855258724105,0.42720425264682693,0.23255813953488372,0.14744154192349085,105.57896423339844,104.92578125
pancreas_066.nii,96,0.8144530057907104,5.0,6.139082089903608,480.0,416.99993896484375,0.5571744044621786,0.03145404656728109,0.39863614241282147,-1024.0,119.0,-533.56494140625,504.8874816894531,0.353355348110199,-1.5525047779083252,0.0,57.46902084350586,40.57345962524414,0.0016117493311564128,1.1706251046300742,0.7024127167284661,0.09042553191489362,0.11279029633647256,20.93267822265625,28.352100372314453
pancreas_067.nii,103,0.8222659826278687,2.5,3.0403750275978414,257.5,421.00018310546875,0.5458939191207145,0.024906751021598148,0.41328841274224437,-1024.0,149.0,-525.3556518554688,508.1734619140625,0.5309607982635498,0.1589040756225586,1.0,84.37989044189453,62.653804779052734,0.002416295912659284,1.199857109422646,0.46920516228722114,0.15151515151515152,0.015863770825988995,30.935266494750977,35.471710205078125
pancreas_069.nii,97,0.7890620231628418,5.0,6.3366294620653285,485.0,403.999755859375,0.6810747520210817,0.0333059251922922,0.27163527183925984,-1024.0,161.0,-664.33056640625,477.2593688964844,0.8716023564338684,-0.9403238296508789,1.0,93.57406616210938,64.2443618774414,0.0020781054939191367,1.5880351028681654,0.655675129817623,0.09424083769633508,0.23647408360615407,36.45582580566406,31.617935180664062
pancreas_070.nii,106,0.8710939884185791,2.5,2.8699510767919816,265.0,446.0001220703125,0.5972591616072744,0.01705594332713001,0.3690536067170917,-1024.0,124.0,-586.9364013671875,484.00457763671875,0.479970246553421,-1.4615236520767212,1.0,47.50138854980469,57.03209686279297,0.0025239260691516806,1.3108094797449936,0.5125536365074923,0.3486238532110092,0.29567684717825876,13.456575393676758,26.145524978637695
pancreas_071.nii,87,0.78125,5.0,6.399991808010485,435.0,400.0,0.39714922850159395,0.019326922537266523,0.5726853293934088,-1024.0,94.0,-404.3392639160156,481.7684020996094,-0.3176845610141754,-1.5770081281661987,0.0,-2.9907169342041016,39.73472595214844,0.0026875638413703306,0.8330736187753467,0.6165537498389999,0.07386363636363637,0.3900644424504446,5.863189697265625,20.584604263305664
pancreas_074.nii,37,0.78125,5.0,6.399991808010485,185.0,400.0,0.731963080328864,0.01874439136402027,0.23470409496410474,-1024.0,130.0,-697.5947265625,457.4788818359375,1.1036667823791504,-0.5162761211395264,0.0,108.69330596923828,33.66354751586914,0.0028846328322951857,1.7624595643268015,0.35327266696719845,0.144,0.09785561115082202,49.59824752807617,30.453655242919922
pancreas_075.nii,121,0.8164060115814209,1.25,1.531099050189057,151.25,417.9998779296875,0.6723585522864476,0.02070163695280217,0.2958009262715489,-1024.0,117.0,-659.71923828125,471.6690979003906,0.8079094886779785,-1.11150324344635,1.0,70.42837524414062,62.18751907348633,0.00366907671463391,1.5480081591683554,0.6223629504978537,0.47619047619047616,0.10743929473629943,36.467288970947266,37.55305480957031
pancreas_077.nii,81,0.8984379768371582,2.5,2.782604121652131,202.5,460.000244140625,0.6529093612859278,0.015004664291570217,0.3188820356204186,-1024.0,129.0,-643.78857421875,472.3394470214844,0.7012614011764526,-1.2678543329238892,1.0,79.303955078125,62.83042526245117,0.0023629930284288195,1.5308747391854196,0.37968615548032436,0.23134328358208955,0.11603156887755102,31.529714584350586,30.726211547851562
pancreas_078.nii,76,0.7089840173721313,2.5,3.5261676040296384,190.0,362.99981689453125,0.6538599917763158,0.027921877409282484,0.3061295559531764,-1024.0,167.0,-622.2969970703125,495.49444580078125,0.6955601572990417,-1.2891546487808228,1.0,113.58355712890625,48.93451690673828,0.0035754755923622533,1.4851438980810359,0.5193762741555169,0.2,0.017126412578086614,48.693443298339844,41.25136184692383
pancreas_080.nii,98,0.8066409826278687,2.5,3.099268391480852,245.0,413.00018310546875,0.524621768873565,0.022297139070471938,0.44012423924037386,-1024.0,142.0,-521.8709716796875,485.1458435058594,0.16037005186080933,-1.7655892372131348,1.0,97.36237335205078,64.10758209228516,0.0021651131766183035,1.2763859611380417,0.4558917691946859,0.14772727272727273,0.19997123492080615,57.555965423583984,38.190948486328125
pancreas_081.nii,47,0.6445310115814209,5.0,7.7575665911954035,235.0,329.9998779296875,0.4081851878064744,0.033563654473487366,0.5361391432741855,-1024.0,135.0,-379.105224609375,502.8231506347656,-0.28466829657554626,-1.6692421436309814,0.0,52.8638801574707,44.29542922973633,0.0021429670617935507,0.8590875407435774,0.4329021190935632,0.1111111111111111,0.10536282381457356,17.772825241088867,17.699853897094727
pancreas_083.nii,83,0.7695310115814209,2.5,3.248727749301025,207.5,393.9998779296875,0.6461741895560759,0.024571062570594878,0.3148727876594268,-1024.0,159.0,-612.328125,500.2540588378906,0.6797065138816833,-1.2985763549804688,0.0,92.56031799316406,40.48612594604492,0.003777745258377259,1.4090609144113415,0.4997037581822277,0.24550898203592814,0.08441913938464908,49.33347702026367,37.118927001953125
pancreas_084.nii,82,0.7285159826278687,2.5,3.4316289937156026,205.0,373.00018310546875,0.7033107106278582,0.02249796797589558,0.2596571387314215,-1024.0,153.0,-667.0232543945312,482.46380615234375,0.9690978527069092,-0.7741656303405762,0.0,112.9150390625,43.886478424072266,0.003613867410799352,1.6165736826156503,0.4269912723520256,0.18857142857142858,0.012525101694042532,48.53853988647461,36.88756561279297
pancreas_086.nii,51,0.8984379768371582,2.5,2.782604121652131,127.5,460.000244140625,0.5882642409380745,0.013900382846009498,0.38643728518018533,-1024.0,105.0,-577.9090576171875,494.6869201660156,0.4063258171081543,-1.694693684577942,0.0,91.50605773925781,56.88913345336914,0.0071779138901654415,1.353209649809584,0.4406554332288297,0.2057142857142857,0.01834001979888501,55.9573860168457,45.55680465698242
pancreas_087.nii,77,0.6445310115814209,5.0,7.7575665911954035,385.0,329.9998779296875,0.5268915349786932,0.03896386282784598,0.42151671570616883,-1005.0,170.0,-500.1841125488281,496.22686767578125,0.19060076773166656,-1.7176815271377563,1.0,111.56160736083984,62.164031982421875,0.0022721228661475245,1.2327944303825333,0.7167048239179212,0.10919540229885058,0.10927960927960928,31.809856414794922,27.782926559448242
pancreas_088.nii,103,0.7636719942092896,2.5,3.273652491258397,257.5,391.00006103515625,0.5986008875578352,0.024309473130309466,0.3618372204234299,-1024.0,145.0,-567.1541748046875,503.09149169921875,0.5036230087280273,-1.4377132654190063,0.0,70.94450378417969,50.503089904785156,0.00542798088592233,1.268355135892478,0.5732669158316817,0.20707070707070707,0.18453749633258507,36.40235137939453,32.39695358276367
pancreas_089.nii,91,0.7773439884185791,2.5,3.2160752783470934,227.5,398.0001220703125,0.550010974590595,0.016872112567608174,0.42023656656453895,-1024.0,129.0,-531.0195922851562,496.7803649902344,0.27715566754341125,-1.643244743347168,1.0,78.2769546508789,190.1381378173828,0.002520928016075721,1.2264907968363883,0.48779169808893696,0.20833333333333334,0.06335428514416841,85.92414855957031,109.96724700927734
pancreas_091.nii,71,0.8164060115814209,2.5,3.062198100378114,177.5,417.9998779296875,0.5876014602016395,0.008679027288732395,0.3896760537590779,-1024.0,78.0,-579.6832885742188,471.9421691894531,0.38946300745010376,-1.6383763551712036,1.0,-19.311786651611328,46.181392669677734,0.003928117349114217,1.1873732362116651,0.4181887370228297,0.15432098765432098,0.1271884232410548,16.171846389770508,29.414276123046875
pancreas_092.nii,92,0.8046879768371582,5.0,6.21358082926968,460.0,412.000244140625,0.5019479834515116,0.023420292398203976,0.4601332623025645,-1024.0,104.0,-485.8036804199219,486.8979797363281,0.11502616852521896,-1.633508324623108,1.0,33.358116149902344,50.612998962402344,0.0013568712317425272,1.066264016508559,0.6811125784928732,0.0625,0.04605042016806723,15.98473834991455,25.236515045166016
pancreas_093.nii,97,0.9316409826278687,3.0,3.220121093660834,291.0,477.00018310546875,0.6543346287048969,0.017692054669881604,0.31768496011950303,-1024.0,98.0,-643.1600952148438,478.3874206542969,0.7357022166252136,-1.1807104349136353,1.0,38.897647857666016,50.433860778808594,0.0020775549190560566,1.4257434710843917,0.7332192162359807,0.1949685534591195,0.09663253137481308,15.623702049255371,28.465309143066406
pancreas_094.nii,84,0.7226560115814209,2.5,3.4594558136634475,210.0,369.9998779296875,0.5329890024094355,0.021009308951241628,0.4297764187767392,-1024.0,144.0,-494.2172546386719,513.971923828125,0.1877630650997162,-1.7416850328445435,1.0,90.39167785644531,86.84069061279297,0.007604871477399554,1.1374335917095346,0.3929771384063322,0.18181818181818182,0.07861531938779776,72.61868286132812,197.74729919433594
pancreas_095.nii,93,0.7519530057907104,2.5,3.3246714303638125,232.5,384.99993896484375,0.6174728639664189,0.019501675841628863,0.3493189247705603,-1024.0,137.0,-589.6475830078125,481.74908447265625,0.5265884399414062,-1.4859001636505127,0.0,102.10289764404297,47.78926086425781,0.003826182375672043,1.4359144656666272,0.4468396639460794,0.16489361702127658,0.04442490968149999,54.518821716308594,41.233646392822266
pancreas_096.nii,108,0.9257810115814209,2.5,2.7004197194645205,270.0,473.9998779296875,0.544923535099736,0.01143575597692419,0.4259924712004485,-1024.0,102.0,-535.635498046875,482.3569030761719,0.23767304420471191,-1.69463312625885,0.0,22.916414260864258,50.58304214477539,0.0029757817586263022,1.1579639631726615,0.4654812872582362,0.17222222222222222,0.16772700296735904,4.6798529624938965,27.742210388183594
pancreas_098.nii,147,0.9277340173721313,2.5,2.694734976245059,367.5,474.99981689453125,0.49396849651725927,0.01797539847237723,0.47277655569063565,-1024.0,93.0,-504.3790283203125,476.7933044433594,0.05242817476391792,-1.7959610223770142,0.0,30.05599594116211,65.38557434082031,0.0011131649925595238,1.1208945640805832,0.549265329028461,0.24050632911392406,0.14795906473646175,2.6005988121032715,27.83245277404785
pancreas_099.nii,48,0.71875,5.0,6.956512060504959,240.0,368.0,0.6563452879587809,0.02058299382527669,0.3090213934580485,-1024.0,125.0,-630.9920043945312,480.8681640625,0.7414376139640808,-1.1033868789672852,1.0,82.0947265625,30.51062774658203,0.004839022954305013,1.4829152411541926,0.4651305283927404,0.06565656565656566,0.07935621612744292,35.2493782043457,22.927139282226562
pancreas_100.nii,98,0.8203120231628418,2.5,3.0476171039694933,245.0,419.999755859375,0.499426861198581,0.020308630807059153,0.46818414026377153,-1024.0,149.0,-483.3182373046875,506.0202331542969,0.1635672003030777,-1.0642616748809814,1.0,56.40745544433594,64.46118927001953,0.0031906050078722896,1.0666089146633788,0.5865572272267938,0.1746987951807229,0.08672896740191294,16.312843322753906,35.200706481933594
pancreas_101.nii,98,0.7539060115814209,5.0,6.63211765269543,490.0,385.9998779296875,0.4913717775928731,0.024259645111706793,0.47065999556560906,-1008.0,107.0,-469.17608642578125,494.1322937011719,0.0754052922129631,-1.6624678373336792,0.0,34.16825866699219,45.18986892700195,0.0019744950897839604,1.0186428826660128,0.6552963592722045,0.08717948717948718,0.061566060797224306,15.065321922302246,27.634981155395508
pancreas_102.nii,92,0.7929689884185791,2.5,3.1527044358712146,230.0,406.0001220703125,0.551436299863069,0.020623165628184444,0.41506477024244226,-1024.0,147.0,-525.70703125,504.15252685546875,0.26227104663848877,-1.70218026638031,1.0,58.63352966308594,68.9878921508789,0.002714322960895041,1.1590551046103366,0.4553507926589715,0.1774193548387097,0.03294991063654278,28.650903701782227,38.819244384765625
pancreas_103.nii,90,0.6621090173721313,2.5,3.7758075461874543,225.0,338.99981689453125,0.581377198961046,0.032284376356336804,0.3742105695936415,-1024.0,176.0,-543.081787109375,507.23968505859375,0.45920467376708984,-1.149377703666687,1.0,87.88660430908203,65.4052963256836,0.002803378634982639,1.2439255223132735,0.543988167190912,0.1746987951807229,0.1394142816104988,44.09879684448242,46.48945999145508
pancreas_104.nii,100,0.8984379768371582,2.5,2.782604121652131,250.0,460.000244140625,0.5357485580444336,0.014717330932617187,0.43103412628173826,-1024.0,115.0,-529.4464721679688,477.3973083496094,0.22807005047798157,-1.5311226844787598,1.0,16.45501708984375,54.03895950317383,0.0012720489501953124,1.1434951110250935,0.4874716558941912,0.28440366972477066,0.01763277056406873,11.044218063354492,27.95857048034668
pancreas_105.nii,98,0.7695310115814209,5.0,6.49745549860205,490.0,393.9998779296875,0.5482290229018854,0.022106482058155293,0.41638810294015066,-1008.0,98.0,-531.3530883789062,493.23687744140625,0.2841322124004364,-1.6741950511932373,0.0,46.61296844482422,37.57203674316406,0.0012071959826411034,1.1717819207883693,0.7001300239092848,0.057692307692307696,0.05494292899980654,24.745891571044922,29.585546493530273
pancreas_106.nii,55,0.703125,3.75,5.333325748158936,206.25,360.0,0.5105857849121094,0.021558102694424715,0.4537111455743963,-1024.0,98.0,-490.2198791503906,497.8576354980469,0.1308785378932953,-1.716680645942688,0.0,47.41286087036133,34.52957534790039,0.003939125754616477,1.0798925247034172,0.3819580744147343,0.1,0.018945329694515362,9.283456802368164,18.090965270996094
pancreas_107.nii,102,0.78125,2.5,3.1999959040052426,255.0,400.0,0.520452948177562,0.014527563955269608,0.44811222600001915,-1024.0,126.0,-516.4581909179688,474.0261535644531,0.15862131118774414,-1.5841829776763916,1.0,74.98529052734375,57.9183349609375,0.0019018883798636642,1.2477022116822758,0.5258662386165082,0.13636363636363635,0.04097925474387966,27.93906021118164,34.743072509765625
pancreas_109.nii,99,0.796875,2.5,3.1372509650183966,247.5,408.0,0.49586918378117106,0.023550284029257417,0.46654221505829785,-1024.0,151.0,-485.0624084472656,498.9170227050781,0.05764750763773918,-1.765716314315796,1.0,53.619850158691406,64.53751373291016,0.00327447448113952,1.0797031029439979,0.5216428768350472,0.12871287128712872,0.01632129534837199,38.69070053100586,45.61338806152344
pancreas_110.nii,98,0.9765620231628418,2.5,2.559998628560735,245.0,499.999755859375,0.6239742356903699,0.009660837601642219,0.3519250130166813,-1024.0,102.0,-615.0796508789062,460.7073669433594,0.5392153263092041,-1.4604958295822144,1.0,73.71117401123047,144.87840270996094,0.0028460755640146683,1.49507230145887,0.38656548717886896,0.19858156028368795,0.014688786465527853,29.877094268798828,30.119869232177734
